1339362,彩椒,1186,蔬菜,,,4.0,5.0,4.5,鲁冀,红\黄,斤,2022-09-27 00:00:00,,138,,admin,,,
1339361,白萝卜,1186,蔬菜,,,0.6,0.8,0.7,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339360,心里美,1186,蔬菜,,,1.2,1.5,1.35,冀,泥\洗,斤,2022-09-27 00:00:00,,138,,admin,,,
1339359,卞萝卜,1186,蔬菜,,,0.8,0.9,0.85,蒙,洗,斤,2022-09-27 00:00:00,,138,,admin,,,
1339358,青萝卜,1186,蔬菜,,,0.7,1.0,0.85,蒙,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339357,胡萝卜,1186,蔬菜,,,0.7,0.9,0.8,蒙冀,泥,斤,2022-09-27 00:00:00,,138,,admin,,,
1339356,胡萝卜,1186,蔬菜,,,0.9,1.1,1.0,蒙,洗,斤,2022-09-27 00:00:00,,138,,admin,,,
1339355,土豆,1186,蔬菜,,,1.1,1.5,1.3,冀蒙陕,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339354,葱头,1186,蔬菜,,,0.9,1.1,1.0,甘辽,黄,斤,2022-09-27 00:00:00,,138,,admin,,,
1339353,葱头,1186,蔬菜,,,0.8,1.0,0.9,辽蒙,红,斤,2022-09-27 00:00:00,,138,,admin,,,
1339352,山药,1186,蔬菜,,,3.8,5.5,4.65,冀,脆\麻,斤,2022-09-27 00:00:00,,138,,admin,,,
1339351,山药,1186,蔬菜,,,7.5,8.5,8.0,豫冀,铁棍,斤,2022-09-27 00:00:00,,138,,admin,,,
1339350,莲藕,1186,蔬菜,,,3.5,3.8,3.65,鄂津,泥\洗,斤,2022-09-27 00:00:00,,138,,admin,,,
1339349,红薯,1186,蔬菜,,,0.8,1.1,0.95,冀,龙薯九,斤,2022-09-27 00:00:00,,138,,admin,,,
1339348,红薯,1186,蔬菜,,,1.7,2.2,1.95,冀闽,西瓜红\烟薯,斤,2022-09-27 00:00:00,,138,,admin,,,
1339347,紫薯,1186,蔬菜,,,2.2,3.0,2.6,冀,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339346,茭白,1186,蔬菜,,,4.0,4.5,4.25,云,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339345,荸荠,1186,蔬菜,,,2.0,3.0,2.5,皖,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339344,芋头,1186,蔬菜,,,2.5,3.5,3.0,鲁,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339203,前肘,1189,肉禽蛋,1205,猪肉类,13.0,15.0,14.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339202,后肘（带骨）,1189,肉禽蛋,1205,猪肉类,9.5,11.5,10.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339201,后肘（去骨）,1189,肉禽蛋,1205,猪肉类,11.5,12.5,12.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339200,猪尾巴,1189,肉禽蛋,1205,猪肉类,42.0,45.0,43.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339199,猪蹄,1189,肉禽蛋,1205,猪肉类,23.0,24.0,23.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339198,纯排骨,1189,肉禽蛋,1205,猪肉类,26.0,30.0,28.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339197,纯腔骨,1189,肉禽蛋,1205,猪肉类,9.0,12.0,10.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339196,腔排骨,1189,肉禽蛋,1205,猪肉类,18.0,20.0,19.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339195,梅花骨,1189,肉禽蛋,1205,猪肉类,13.0,15.0,14.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339194,棒骨,1189,肉禽蛋,1205,猪肉类,10.0,12.0,11.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339193,猪头,1189,肉禽蛋,1205,猪肉类,11.5,11.5,11.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339192,猪口条,1189,肉禽蛋,1205,猪肉类,18.0,18.0,18.0,,,斤,2022-09-27 00:00:00,,138,,admin,,,
1339191,猪耳,1189,肉禽蛋,1205,猪肉类,27.0,28.0,27.5,,,斤,2022-09-27 00:00:00,,138,,admin,,,
